user_id,item_id,progress,start_date
109360,156333,0,2019-06-25
43909,63191,7,2018-05-14
14118,57150,49,2018-02-25
149820,298473,6,2019-04-30
93744,134314,99,2018-02-08
71169,284364,71,2018-12-02
108003,230604,69,2018-05-15
38622,143505,2,2019-07-25
5033,178671,2,2018-05-01
11776,164445,6,2018-01-09
1295,51895,100,2018-07-07
89829,206265,10,2018-12-04
71675,261741,59,2019-05-06
110230,178719,58,2018-07-03
86855,100727,30,2019-07-01
88975,92847,100,2018-10-07
142682,232537,100,2019-08-14
23881,147071,13,2018-05-03
79584,286921,99,2019-07-02
33964,257928,32,2018-05-02
79493,257793,33,2019-10-16
40636,20767,71,2018-09-24
45815,174836,0,2019-03-23
120693,150416,99,2018-02-08
58965,110503,3,2019-01-17
112465,270004,19,2019-10-27
59113,269600,18,2018-08-10
74499,282727,42,2019-10-22
150044,249955,100,2019-12-04
122422,90235,5,2019-07-14
75783,153078,73,2019-10-29
36694,86403,20,2018-02-06
58804,193512,98,2018-05-22
137755,108749,32,2018-02-03
116837,226402,24,2019-06-14
26273,28889,62,2019-08-18
125531,288531,1,2019-02-19
148326,117396,36,2019-01-20
129582,91578,100,2019-06-03
30375,306937,70,2018-06-03
37235,108848,100,2018-02-28
121707,214083,0,2018-09-28
125472,91663,1,2019-07-26
137564,19375,71,2019-08-30
92825,197820,17,2018-01-25
30771,72687,94,2019-09-13
108668,217319,93,2018-06-01
159577,197978,86,2018-08-09
53138,296624,62,2019-07-14
88508,202584,0,2018-07-05
12606,166781,26,2019-04-15
34413,261938,55,2018-02-04
93243,286322,86,2019-09-21
51082,106263,59,2018-08-08
75790,158642,11,2018-12-11
51951,321602,75,2018-08-06
45022,81812,100,2018-10-05
135634,166637,100,2019-09-11
19284,226882,37,2018-11-20
143845,296000,100,2018-08-18
92031,159544,80,2018-02-12
26834,123338,4,2018-07-28
62546,39357,0,2019-06-15
37173,202293,38,2018-07-01
154713,104934,99,2018-02-15
99505,244785,9,2018-08-21
141800,23553,1,2019-05-30
44677,245647,7,2019-10-13
79945,306795,0,2018-02-22
66726,228282,4,2019-11-24
24924,177002,32,2019-06-29
136383,32099,71,2019-11-29
40951,152295,100,2019-06-22
101945,44681,0,2018-09-21
59752,256334,89,2019-10-16
83233,259130,24,2018-04-02
99087,82618,47,2018-12-15
77265,6345,100,2019-02-26
32703,90230,100,2018-05-23
33188,219923,100,2018-11-24
156749,59426,100,2018-11-13
48390,76377,62,2018-01-04
52569,41632,96,2019-08-04
11614,79482,89,2018-06-24
102673,282967,82,2019-07-07
58553,9381,100,2019-02-03
152535,171514,13,2019-12-25
95751,42906,80,2018-12-30
90766,4332,2,2019-01-12
83,186492,100,2018-05-13
75459,125393,73,2019-10-21
117073,187678,100,2018-01-19
30487,244610,26,2018-06-06
31631,14396,98,2018-05-23
126479,25500,2,2019-04-25
116578,7533,38,2019-06-15
21899,217804,0,2019-08-11
88134,113342,94,2018-02-04
123650,186823,73,2019-02-03
159054,176222,57,2018-11-19
70878,132065,68,2018-07-24
85410,124304,40,2018-03-12
147591,188893,100,2019-03-02
69126,214080,34,2019-10-30
54879,47360,100,2019-04-04
55801,170909,14,2019-02-16
43382,156133,42,2019-07-03
73721,315738,100,2018-03-26
153908,530,17,2018-08-17
104660,91411,36,2018-06-05
32279,145235,0,2018-11-15
2377,114997,100,2019-04-11
149596,32145,2,2018-03-07
137922,197597,78,2019-03-08
85357,21903,100,2018-08-25
50034,93738,100,2018-12-01
72250,45974,46,2019-06-18
17619,144406,100,2019-04-16
51244,170593,100,2019-01-22
7045,307809,90,2018-09-23
60850,73068,100,2019-09-26
127760,150674,30,2018-12-09
59564,49124,61,2018-03-20
147396,136997,49,2018-02-16
112687,7596,40,2019-04-09
4011,250232,5,2018-08-30
9195,206835,90,2019-10-01
144197,131845,82,2019-12-29
110567,117484,2,2019-02-01
114011,196233,39,2018-12-30
30273,123222,72,2019-04-17
92104,3494,66,2018-03-14
16205,289428,19,2018-01-11
93641,136267,1,2018-11-01
51652,42227,1,2019-11-20
89172,28408,21,2018-07-16
125249,26310,87,2019-12-26
108420,95040,17,2019-10-10
43153,35265,0,2018-01-09
50410,282109,100,2018-05-25
40252,218144,7,2018-04-04
139520,149821,92,2018-05-22
104524,183135,56,2019-07-21
31910,206356,52,2018-07-24
47042,294806,0,2018-10-16
86813,15688,100,2018-04-17
58644,20887,70,2019-08-12
33139,247521,65,2019-02-11
68980,171232,100,2018-04-14
128244,230500,51,2019-12-19
113526,143447,0,2018-09-19
94669,51998,79,2018-04-25
3511,228594,41,2018-07-12
17443,277787,4,2018-12-17
116701,73141,86,2019-07-26
118477,11529,48,2018-09-27
22935,281861,100,2019-05-25
140195,46618,7,2019-05-20
11514,249106,98,2018-06-28
140030,252986,37,2019-07-19
40738,207689,72,2018-12-30
58847,16886,89,2018-01-27
586,256227,51,2019-03-22
68725,221506,100,2018-08-22
92343,63990,0,2018-01-23
137032,311617,1,2018-03-27
105060,58803,0,2018-11-17
97539,150024,100,2018-04-14
19558,44081,10,2019-01-28
149852,308973,25,2019-04-21
86433,97721,87,2018-08-24
152880,125916,1,2019-01-16
118474,121687,6,2019-05-16
98153,63217,0,2018-05-14
116142,253320,49,2019-09-10
45842,264007,100,2019-01-30
41666,210314,98,2018-03-28
65081,2733,19,2019-10-23
119217,187642,83,2019-06-07
32394,114219,100,2018-11-24
132847,269425,22,2019-01-24
16642,115194,89,2018-10-01
144848,264918,77,2018-10-26
158045,273127,15,2018-10-15
92705,310952,7,2018-11-15
6280,116238,78,2018-02-04
19205,311322,25,2018-06-20
9774,213751,100,2019-02-21
96426,58101,18,2019-03-24
146316,89590,5,2018-08-19
79178,71142,0,2018-10-04
58804,243007,93,2019-06-13
65697,197579,100,2019-05-11
17339,62649,100,2018-02-20
54542,309700,100,2019-03-20
139681,240745,80,2018-08-26
103528,22899,0,2018-07-20
133230,128824,18,2018-05-26
75635,70277,0,2018-09-24
108327,41972,29,2018-10-08
109226,137648,0,2019-05-16
64850,129095,18,2019-08-30
49074,234990,79,2018-07-22
74183,197579,100,2018-04-10
85710,2392,80,2019-04-16
126420,234313,90,2019-09-14
117070,315508,15,2019-07-23
49913,294627,58,2018-05-11
84063,318295,0,2019-02-26
108144,27152,39,2019-07-12
34692,34917,1,2019-04-20
11854,177113,98,2019-07-11
6382,198750,20,2018-12-08
141859,310265,22,2019-05-19
48260,153667,99,2019-03-04
76474,219793,99,2019-06-17
154763,276735,54,2019-02-28
108366,30711,0,2018-04-17
116021,117006,29,2018-07-29
14531,187088,81,2019-05-22
108486,293034,0,2018-02-17
84062,163603,73,2019-05-29
46273,262796,0,2019-05-11
152723,153991,50,2019-02-17
107493,69052,61,2018-10-17
130524,309126,71,2018-01-22
129153,171791,11,2019-04-29
145722,169937,0,2019-01-14
73896,149321,100,2019-09-04
136894,301239,41,2019-06-19
9487,120593,68,2018-05-01
129761,47139,96,2019-02-07
105462,80071,7,2019-05-05
129690,149503,19,2019-05-26
68619,176356,0,2019-05-21
1960,247217,80,2019-10-01
96170,111822,0,2019-01-30
44542,252293,0,2019-07-29
53357,2858,100,2018-11-15
147786,186684,100,2019-02-11
42134,124256,100,2019-09-11
20406,141180,0,2019-07-12
116622,89152,0,2018-01-18
113309,9702,96,2019-10-09
133558,204911,74,2018-01-13
159413,256936,46,2018-06-08
39208,262617,12,2019-01-01
69885,201065,74,2019-11-29
102777,179930,4,2018-09-19
157131,314812,6,2018-03-12
140958,175754,92,2019-11-19
20270,257274,2,2018-11-10
151199,102689,99,2019-08-16
15063,309700,95,2018-01-04
135720,310670,52,2018-08-27
66870,101462,100,2018-11-13
75389,243711,3,2019-05-08
49490,123463,58,2018-01-18
31015,181213,0,2018-09-12
39075,245753,87,2019-07-06
139706,142935,47,2018-06-29
95981,229652,50,2018-08-30
80388,159580,100,2018-06-17
72026,232105,47,2019-04-19
21548,250997,29,2019-07-14
96483,275485,94,2018-10-13
26224,2540,100,2019-09-05
71921,130622,60,2018-01-06
73740,98255,0,2019-12-14
126303,163167,1,2018-01-20
114792,235407,0,2019-12-22
102990,36097,0,2018-05-08
69403,138959,4,2019-09-02
146436,60184,59,2018-11-13
24508,156897,7,2019-12-12
17619,104931,3,2019-01-31
83513,107932,100,2019-03-14
143694,96302,24,2018-01-05
77456,52267,100,2018-05-30
113496,78549,0,2018-10-25
59413,13150,81,2018-10-07
31670,29418,64,2018-03-08
38145,30200,96,2019-04-29
58996,102091,0,2018-04-23
28398,15595,17,2018-09-19
144822,218760,93,2018-11-16
156874,25612,0,2018-12-29
128005,118093,65,2018-03-30
133548,312043,47,2019-04-13
14281,136992,87,2018-12-15
54750,309664,97,2019-09-16
136434,185932,0,2019-08-15
146598,31896,83,2018-09-09
110790,52438,67,2019-06-20
8992,189592,10,2018-06-22
57672,136034,0,2019-07-26
60683,171285,43,2018-07-15
36322,194233,3,2019-04-19
9265,242620,51,2018-06-10
52803,180937,60,2019-03-23
45505,161905,15,2019-08-24
108672,230045,0,2019-09-05
94020,130412,55,2019-01-24
152838,111911,89,2019-03-14
113685,241227,2,2019-05-25
96874,113006,12,2018-02-07
146637,84048,0,2019-05-23
96223,121135,78,2018-05-16
46650,180316,6,2019-02-26
51734,251645,100,2018-12-09
101095,238127,45,2019-02-17
78221,119138,1,2018-08-01
25890,243972,24,2019-11-21
78620,209697,100,2018-10-26
100807,192728,1,2018-06-06
121496,249681,5,2019-06-09
9858,181955,0,2019-10-14
145886,163553,48,2018-10-24
51940,132891,99,2019-06-24
83971,290300,8,2019-03-11
115272,86627,42,2019-11-28
84667,320491,0,2018-07-14
105866,242483,94,2018-01-16
138277,17474,96,2018-07-16
75629,259753,41,2019-03-05
156657,158808,70,2018-12-25
134428,52222,69,2018-03-23
72223,189644,100,2019-02-09
53885,130466,23,2018-06-01
51538,231429,48,2018-08-26
138084,111275,54,2019-10-23
11338,68147,100,2019-02-21
143850,319692,100,2018-09-02
105079,122087,3,2019-02-03
96558,247329,54,2018-02-09
106320,84399,100,2019-03-04
37173,271671,17,2018-02-02
95211,110286,64,2019-07-28
4192,74863,58,2018-06-15
50447,253601,6,2018-10-16
7139,294376,96,2019-07-10
97844,158589,35,2019-03-10
59363,273411,0,2019-01-28
82633,320456,88,2019-12-08
66783,121544,21,2019-12-15
62300,222102,8,2019-10-22
113948,99616,100,2018-06-03
137740,38530,57,2018-03-31
123432,209095,7,2019-06-28
143161,93080,10,2018-02-18
137461,198453,38,2018-01-24
51161,224071,100,2018-01-02
105975,288099,6,2018-08-25
40335,231698,25,2018-09-07
72145,196212,98,2019-11-16
80253,55913,0,2019-02-02
118325,169937,0,2018-12-08
34283,216356,100,2018-12-01
37627,221117,66,2019-07-20
31213,85085,15,2019-10-27
79690,207400,1,2018-07-14
148543,34430,0,2018-03-25
60456,180380,61,2019-02-10
105175,284334,25,2019-01-16
81743,8947,100,2018-07-14
502,191339,88,2018-06-29
83058,207238,86,2018-01-16
78637,205136,46,2018-04-01
25710,321326,76,2018-07-02
94830,141961,0,2018-07-11
57121,236904,0,2018-09-21
105644,55913,2,2019-12-27
142322,1690,0,2018-08-22
92634,74348,43,2019-12-29
76667,171675,92,2019-09-28
12172,249857,35,2018-06-15
150908,20460,100,2019-03-24
5588,64275,2,2019-04-24
74545,239533,25,2018-03-08
98061,7885,8,2019-05-30
122630,4281,2,2019-09-15
124223,176898,0,2019-03-19
65249,143929,7,2019-05-08
15943,71662,21,2019-02-11
59829,210028,14,2018-08-09
44890,166926,100,2018-08-16
137883,58132,41,2018-03-07
18633,84183,48,2019-09-06
21011,286227,47,2018-05-06
90840,185954,100,2019-05-12
46769,34733,4,2018-11-08
61218,274504,77,2019-04-04
149927,107469,92,2019-03-05
78854,290479,31,2018-01-05
87163,4999,28,2019-12-02
73589,309892,21,2019-12-04
11580,266129,8,2019-04-11
6606,82246,48,2018-12-27
108965,314262,64,2018-12-09
64134,314505,62,2019-03-07
65605,183232,0,2018-09-13
153904,256840,55,2019-01-21
110887,166901,2,2018-04-07
125869,205500,47,2019-03-30
86813,241321,0,2018-03-28
129714,87709,2,2019-03-15
100334,281241,100,2018-10-17
13547,200367,100,2018-05-07
112741,103506,97,2019-10-04
102448,279997,3,2019-06-17
64884,83543,1,2018-05-21
115162,25831,48,2018-02-23
138811,115480,67,2019-04-06
96429,308672,68,2018-03-08
62021,115569,95,2018-08-11
101136,319390,2,2018-05-24
41297,289318,0,2019-02-05
75208,281005,8,2018-12-02
59684,154586,88,2019-03-29
83083,165925,7,2019-12-14
137776,172121,13,2018-04-30
104652,25405,2,2018-04-21
116242,149321,22,2018-03-11
137109,2668,41,2018-02-01
24438,174436,6,2018-06-23
5309,173811,29,2019-12-19
135080,266269,79,2019-07-08
1224,129275,30,2018-07-13
38235,16891,34,2018-11-18
134222,93578,91,2019-07-14
68369,170787,100,2018-08-07
22342,181295,52,2019-06-19
157680,308276,94,2018-04-25
138788,39294,99,2019-09-07
108732,99357,5,2018-09-18
131531,139103,92,2018-08-05
41340,72880,14,2019-05-26
57661,40833,54,2019-10-11
55585,260236,67,2018-10-27
131147,308151,0,2019-05-14
75596,22711,0,2019-01-26
69189,62017,98,2018-06-21
31551,104203,60,2019-08-28
105153,130451,19,2019-07-14
120723,199081,51,2018-03-30
66129,22899,100,2019-05-24
23996,24282,100,2019-03-13
17619,196245,24,2019-09-10
126294,40638,90,2018-02-02
94560,145864,0,2019-06-20
144005,99366,46,2018-02-15
36578,203174,28,2018-01-21
117258,276098,0,2019-01-28
71734,85756,57,2019-10-26
12298,100803,0,2019-01-23
636,127925,71,2018-03-30
93809,256466,97,2019-10-02
43977,121390,46,2018-01-18
87642,180291,100,2019-04-24
28353,240942,100,2019-09-14
155317,312184,86,2019-05-26
43037,25796,0,2019-04-03
75278,139479,4,2018-04-29
40217,308052,68,2019-12-14
59329,30728,6,2018-09-20
110240,150862,10,2019-12-20
84064,27411,73,2018-08-24
100392,219670,44,2018-02-20
143505,300298,0,2018-08-01
43234,43897,100,2019-03-03
87559,211092,24,2019-09-29
65947,111207,0,2018-12-04
96103,161427,100,2018-09-19
56042,61061,31,2018-05-15
96398,146961,42,2019-12-23
116132,102310,69,2019-02-14
655,255943,0,2018-07-18
131309,251546,31,2018-09-22
94374,185932,18,2019-01-30
94628,96274,100,2018-04-16
120070,174041,100,2018-04-20
62832,84192,7,2019-03-12
130377,224217,21,2018-07-20
8587,18678,98,2018-12-22
127798,192018,28,2018-07-12
103672,162198,75,2019-11-11
156421,73588,98,2018-11-28
115250,310608,74,2018-04-16
74441,184576,100,2018-07-07
150080,291366,100,2018-11-02
9548,278334,0,2018-11-01
6860,32603,0,2018-11-06
138263,304911,100,2019-05-22
27042,179516,74,2018-04-09
91483,170031,4,2018-02-19
53290,140267,46,2019-10-02
50616,203314,0,2018-08-28
155426,41178,1,2018-09-12
77554,140461,41,2019-05-06
19747,232608,99,2019-09-09
105712,58504,19,2019-05-12
36389,95233,8,2018-10-01
54458,251736,3,2018-06-05
108658,261098,58,2019-04-05
11576,112631,100,2018-01-01
80991,11525,0,2019-05-23
107660,259721,45,2019-12-30
81816,95154,100,2019-02-01
127843,81947,11,2019-11-26
130207,15170,0,2018-07-29
124461,42047,100,2019-05-23
34678,12765,18,2019-02-19
39185,6125,51,2018-06-29
82724,211590,81,2018-12-19
221,297539,87,2019-11-16
8209,74618,52,2019-04-10
125052,2290,100,2019-08-28
106191,213498,14,2018-03-14
67048,64831,43,2019-09-29
150429,263768,34,2018-01-15
76535,203813,0,2018-09-13
135548,167596,65,2018-11-11
140958,40244,99,2019-07-26
17747,15456,94,2018-02-20
76569,6943,100,2019-03-25
48771,136149,0,2019-07-21
89339,80253,10,2018-05-02
72430,233716,100,2019-03-29
158945,108278,0,2018-07-13
70609,96726,0,2019-01-08
31583,11650,74,2018-12-02
95950,108856,100,2018-08-17
55260,249367,51,2019-07-18
82841,298285,4,2018-04-09
78522,47867,55,2019-01-02
64567,116466,2,2018-05-14
137144,143505,1,2018-09-09
59017,88945,3,2019-09-06
119315,249048,99,2019-08-26
119451,51229,82,2019-03-30
95868,177691,100,2018-04-15
21408,112102,100,2018-11-18
158062,17429,0,2019-07-07
151659,238832,100,2018-10-22
100633,80196,26,2019-04-13
125608,212092,84,2019-03-08
14480,206721,0,2019-05-10
39932,331,52,2018-11-22
18552,79946,74,2018-05-07
134450,273885,23,2018-08-18
86801,252228,0,2019-02-19
55590,215721,11,2019-01-09
2320,148852,30,2019-09-27
30984,259465,35,2019-01-29
143054,70447,1,2018-05-29
22699,295444,67,2019-07-26
109508,204681,99,2019-09-17
158510,26923,23,2019-05-07
80899,41256,9,2019-05-02
158870,169185,66,2018-06-02
44455,286288,4,2019-06-16
99823,285932,1,2019-09-20
91333,174424,99,2019-07-11
89273,304975,32,2018-10-28
107750,185976,61,2018-06-29
145433,296171,75,2018-01-09
86428,203025,12,2018-01-04
11713,205539,85,2018-11-22
35562,315246,97,2018-12-30
90097,86772,35,2018-11-28
125284,36892,85,2019-01-17
63933,262796,0,2019-10-09
129462,138959,100,2018-05-06
45559,167786,1,2019-10-20
93055,121117,2,2019-03-04
106494,40710,2,2019-09-25
127003,294398,8,2019-06-27
85591,69410,0,2018-12-01
76871,87186,7,2019-07-04
110723,188301,39,2018-04-19
13874,306076,100,2019-04-13
147029,105947,0,2019-10-09
156185,256689,100,2018-11-13
24957,145665,44,2018-06-18
26522,86588,5,2019-11-21
45759,288041,84,2018-01-17
135722,11608,22,2019-02-23
34331,298137,42,2019-03-20
10433,139479,3,2018-07-04
152385,200397,14,2018-06-13
129318,146830,0,2018-02-18
12923,305802,97,2018-08-09
67223,42671,51,2018-09-01
66283,286460,26,2019-03-13
17241,270499,95,2018-01-26
115501,114997,1,2019-06-29
155398,84620,99,2019-09-18
60776,150179,100,2018-07-15
137486,26310,100,2018-08-25
118966,202240,0,2018-06-01
63305,97286,58,2019-08-18
82949,314352,99,2019-09-29
70052,112172,32,2019-07-31
21802,83800,50,2018-06-16
126231,257252,92,2018-08-12
18476,129161,61,2019-02-03
89483,113412,2,2018-11-29
43901,316995,100,2019-04-02
51606,293810,76,2019-12-19
35599,278423,6,2019-07-15
64795,16556,17,2018-01-31
8843,84745,42,2018-04-28
134151,213292,34,2018-02-03
75701,298147,5,2019-04-20
43553,213554,49,2018-08-23
33816,5731,0,2019-10-15
155538,85939,9,2019-05-30
13511,207735,78,2018-05-06
129290,297497,0,2019-09-13
56067,151431,40,2018-02-20
56021,151879,100,2019-08-25
69541,44042,84,2018-01-31
66891,217388,48,2018-07-02
15032,183636,90,2018-01-17
60498,60184,62,2019-07-23
133498,103102,100,2018-01-31
108415,93556,30,2019-11-14
147416,70652,87,2019-10-21
11596,241026,5,2019-06-17
61013,36447,7,2018-12-15
60591,230713,5,2018-11-27
101282,177262,30,2019-02-14
152157,241026,0,2019-09-21
134159,311003,100,2018-11-12
13735,263620,62,2018-05-30
60030,244286,19,2018-11-20
77397,224351,99,2019-08-15
88830,42673,67,2018-08-13
47015,61522,0,2019-03-19
92839,238773,83,2018-03-06
12372,284160,96,2019-02-20
140360,146840,16,2018-01-09
33483,26310,7,2018-09-11
24555,208952,35,2018-07-27
67231,161578,41,2018-05-18
149248,285394,1,2019-12-23
136081,230195,16,2019-07-10
39786,35351,0,2019-11-22
144246,99357,1,2019-09-21
43922,90746,100,2018-06-10
9194,37303,23,2018-07-19
71677,257580,100,2018-03-12
19420,198254,7,2019-09-04
69599,262116,0,2018-04-30
58411,14145,0,2019-01-01
47659,66298,97,2019-10-02
58411,314592,11,2018-03-10
43322,18099,100,2019-08-02
57717,264517,4,2018-05-21
65185,150933,65,2019-05-20
85547,272323,64,2019-10-09
25402,306438,0,2018-05-15
12964,137648,4,2019-03-23
1062,41055,51,2018-06-11
46817,120366,45,2018-07-28
152648,43652,14,2018-11-17
93690,175637,1,2019-10-19
75596,234300,100,2019-03-17
49428,286047,96,2018-12-10
112523,5277,100,2018-12-17
112493,123206,0,2018-11-22
117961,235834,0,2018-07-21
159470,99357,2,2019-01-07
77080,100803,37,2019-01-27
52111,27052,92,2018-01-07
84628,113208,9,2019-11-12
149163,109822,100,2018-09-18
24660,318498,26,2019-09-25
41297,269985,0,2019-02-20
108763,153677,99,2019-09-19
7685,150923,26,2018-08-01
67641,133753,12,2018-07-30
144071,177082,18,2018-12-23
87517,174933,64,2019-05-18
32109,11851,3,2018-03-13
95745,180285,14,2019-03-30
58919,15039,52,2018-02-10
85062,27739,19,2018-09-06
125331,172690,5,2019-01-01
38788,175002,98,2018-06-22
104892,265255,87,2018-02-08
15483,296114,94,2018-07-02
106534,315743,97,2018-05-19
57870,225769,99,2019-12-06
3061,214923,100,2019-01-25
131991,42835,100,2018-05-23
97887,278354,64,2018-11-25
80642,125386,100,2018-06-26
32434,239388,0,2018-05-30
34074,264813,78,2019-11-05
21531,73215,71,2018-07-08
48851,239186,83,2018-01-19
49299,239430,99,2018-08-09
2381,128338,43,2019-03-20
79756,88739,31,2018-06-03
114641,144104,79,2019-05-29
67228,232529,33,2018-04-09
105089,229397,0,2018-03-16
20279,82812,5,2019-04-01
22315,127883,45,2018-07-15
75626,184576,100,2018-09-23
88508,140993,0,2019-08-14
133297,84892,75,2019-07-21
142179,144347,93,2018-12-21
45690,124080,2,2019-06-26
68439,48282,0,2018-06-05
104631,58765,16,2019-09-23
38359,99575,100,2018-01-11
73283,95967,61,2018-04-02
17277,160095,99,2019-11-17
144638,32743,0,2018-08-08
49281,161017,0,2018-09-24
10914,307503,80,2019-05-22
78428,24551,13,2018-12-06
106714,78703,0,2019-03-23
106745,239533,100,2019-03-19
136745,108964,31,2019-04-07
122325,4763,2,2019-03-09
55935,304840,28,2018-04-16
137491,131829,86,2019-01-14
109707,114322,14,2018-06-01
94366,182230,100,2019-10-03
147320,47373,4,2018-05-22
102247,288531,0,2019-04-28
52823,38248,42,2018-08-22
98326,78226,2,2018-09-24
151213,49811,2,2018-12-22
128984,68543,0,2018-12-22
130071,208886,24,2019-08-12
103514,96465,84,2018-07-03
76332,41405,100,2019-04-26
30396,52972,100,2018-10-12
93489,704,23,2019-05-06
128240,31399,100,2018-12-16
145949,151248,0,2018-09-22
128121,118447,39,2018-06-06
68823,5301,0,2019-01-12
